Date,Open,High,Low,Close,Adj Close,Volume
2015-06-18,213.1652374267578,224.4686737060547,213.15380859375,223.77149963378906,207.90890502929688,49366799
2015-06-19,224.58297729492188,230.04611206054688,224.58297729492188,227.8174285888672,211.66802978515625,45710935
2015-06-22,227.88600158691406,230.5718536376953,225.49729919433594,226.68594360351562,210.61676025390625,19394187
2015-06-23,226.90309143066406,229.20034790039062,226.5259246826172,227.4402618408203,211.31761169433594,16007498
2015-06-24,227.4402618408203,230.0575408935547,225.53158569335938,226.50306701660156,210.44683837890625,18603004
2015-06-25,225.61160278320312,230.6404266357422,225.15443420410156,229.62322998046875,213.3458251953125,27175118
2015-06-26,228.56031799316406,231.8061981201172,227.5316925048828,228.74319458007812,212.52816772460938,20966796
2015-06-29,225.81732177734375,227.17739868164062,222.18284606933594,226.49163818359375,210.43624877929688,20168946
2015-06-30,226.2744903564453,229.23463439941406,225.84017944335938,228.6060333251953,212.40074157714844,23184864
2015-07-01,228.811767578125,230.9718780517578,228.811767578125,229.8746795654297,213.5794677734375,14824266
2015-07-02,230.6404266357422,233.0977020263672,230.20611572265625,231.0633087158203,214.68380737304688,15931202
2015-07-03,230.81185913085938,231.7376251220703,229.2803497314453,230.22897338867188,213.9086151123047,13831096
2015-07-06,227.69171142578125,232.9033966064453,227.48597717285156,232.1376495361328,215.6820068359375,12237733
2015-07-07,231.09759521484375,232.37765502929688,228.5831756591797,229.32608032226562,213.0697479248047,11294999
2015-07-08,227.63455200195312,230.5718536376953,226.6745147705078,227.80599975585938,211.65740966796875,15190654
2015-07-09,227.66883850097656,228.811767578125,224.73155212402344,225.70303344726562,209.70352172851562,16245867
2015-07-10,226.5487823486328,229.4975128173828,226.3544921875,228.99462890625,212.76181030273438,16110573
2015-07-13,228.99462890625,231.4404754638672,227.47454833984375,230.18325805664062,213.86618041992188,9860248
2015-07-14,230.61756896972656,231.21188354492188,227.48597717285156,228.08029174804688,211.9122772216797,9942927
2015-07-15,228.52603149414062,231.87477111816406,228.48031616210938,231.1318817138672,214.74752807617188,13532911
2015-07-16,231.326171875,234.9377899169922,231.1318817138672,234.00059509277344,217.41287231445312,14854295
2015-07-17,234.3549041748047,235.7035369873047,232.6976776123047,233.54342651367188,216.98812866210938,10195142
2015-07-20,234.9377899169922,235.4292449951172,232.67481994628906,234.24061584472656,217.6359100341797,6348354
2015-07-21,234.98350524902344,235.08636474609375,229.21177673339844,230.36611938476562,214.03607177734375,7923338
2015-07-22,229.72608947753906,240.9152374267578,229.63465881347656,240.10377502441406,223.08340454101562,17309440
2015-07-23,240.8123779296875,244.09254455566406,238.0008087158203,238.93800354003906,222.0003204345703,18642915
2015-07-24,239.55517578125,239.9323272705078,233.40628051757812,234.30918884277344,217.69964599609375,13099664
2015-07-27,234.27490234375,235.41781616210938,228.9832000732422,229.80609130859375,213.51573181152344,20118553
2015-07-28,230.4804229736328,232.4005126953125,228.6060333251953,230.92616271972656,214.55641174316406,13382878
2015-07-29,230.7547149658203,231.48619079589844,226.77737426757812,227.66883850097656,211.52999877929688,14790821
2015-07-30,228.6060333251953,230.41184997558594,226.82308959960938,228.61746215820312,212.411376953125,11701228
2015-07-31,228.5831756591797,230.3889923095703,226.29734802246094,229.0060577392578,212.7723846435547,16634259
2015-08-03,228.811767578125,231.74905395507812,228.44602966308594,229.14320373535156,212.89984130859375,9887787
2015-08-04,229.36036682128906,229.8746795654297,224.0115203857422,225.84017944335938,209.83096313476562,12006872
2015-08-05,225.89732360839844,228.76605224609375,224.94869995117188,225.7830352783203,209.77784729003906,14345010
2015-08-06,226.5259246826172,226.7545166015625,223.4400634765625,223.77149963378906,207.90890502929688,8708037
2015-08-07,223.78292846679688,227.21168518066406,223.36004638671875,225.005859375,209.0557861328125,8608888
2015-08-10,225.04014587402344,226.02304077148438,220.46847534179688,221.4742431640625,205.77452087402344,9288894
2015-08-11,221.9542694091797,222.5600128173828,218.98268127441406,220.8113555908203,205.15859985351562,8762464
2015-08-12,220.26275634765625,220.8113555908203,214.99391174316406,215.5310821533203,200.25265502929688,9650325
2015-08-13,216.46827697753906,218.0569305419922,212.44520568847656,213.34811401367188,198.22439575195312,9340350
2015-08-14,214.9253387451172,222.18284606933594,213.5652618408203,221.02850341796875,205.36038208007812,12739366
2015-08-17,220.8113555908203,220.8113555908203,216.25111389160156,217.31402587890625,201.90919494628906,10857430
2015-08-18,218.5255126953125,218.5255126953125,215.37107849121094,215.8053741455078,200.5074920654297,6630334
2015-08-19,215.7825164794922,219.66842651367188,214.74246215820312,218.20550537109375,202.73748779296875,8877298
2015-08-20,219.4284210205078,219.4284210205078,208.8678741455078,209.4507598876953,194.60333251953125,19008087
2015-08-21,208.0106964111328,208.44500732421875,205.0391082763672,207.54209899902344,192.82998657226562,20050521
2015-08-24,201.1531982421875,201.1531982421875,186.9810333251953,189.6211700439453,176.17941284179688,35635706
2015-08-25,192.20416259765625,196.73011779785156,188.169677734375,193.87281799316406,180.12966918945312,49504268
2015-08-26,193.79281616210938,199.96456909179688,192.00987243652344,195.07289123535156,181.24465942382812,18955515
2015-08-27,198.13589477539062,201.4389190673828,195.90721130371094,198.67306518554688,184.58961486816406,26997546
2015-08-28,200.01028442382812,201.8389434814453,197.97589111328125,199.4159698486328,185.27989196777344,10770215
2015-08-31,199.51882934570312,199.51882934570312,195.16432189941406,195.64434814453125,181.77561950683594,20708942
2015-09-01,195.1871795654297,195.1871795654297,190.8898162841797,191.9755859375,178.36692810058594,21645696
2015-09-02,194.2957000732422,195.91864013671875,192.60418701171875,194.19284057617188,180.427001953125,19652369
2015-09-03,195.22146606445312,196.7529754638672,193.01564025878906,195.17575073242188,181.34024047851562,11659978
2015-09-04,194.2271270751953,194.2271270751953,188.60397338867188,191.0726776123047,177.52801513671875,16199949
2015-09-07,191.60984802246094,192.92420959472656,189.19830322265625,190.45550537109375,176.95458984375,10234633
2015-09-08,191.0955352783203,194.9700164794922,188.60397338867188,193.97567749023438,180.22523498535156,12900468
2015-09-09,196.81011962890625,200.8560333251953,194.4099884033203,199.79312133789062,185.63031005859375,17340694
2015-09-10,196.81011962890625,198.98165893554688,195.5529022216797,198.18161010742188,184.13302612304688,11074406
2015-09-11,199.32452392578125,200.26171875,195.71292114257812,196.79869079589844,182.84812927246094,10634833
2015-09-14,196.98155212402344,197.88446044921875,194.73001098632812,197.46157836914062,183.46401977539062,7964072
2015-09-15,197.0386962890625,198.86737060546875,195.5757598876953,198.18161010742188,184.13302612304688,11509788
2015-09-16,199.34739685058594,200.54745483398438,197.77017211914062,199.45025634765625,185.31175231933594,13424811
2015-09-18,200.79888916015625,205.61056518554688,200.50173950195312,204.6733856201172,190.1645965576172,34261453
2015-09-21,201.1531982421875,203.02757263183594,200.2502899169922,200.71888732910156,186.4904327392578,12732187
2015-09-22,201.1531982421875,202.27325439453125,193.0384979248047,193.815673828125,180.07659912109375,15745524
2015-09-23,192.69561767578125,195.85006713867188,192.00987243652344,194.37570190429688,180.59690856933594,15221260
2015-09-24,193.83853149414062,193.83853149414062,190.809814453125,191.4041290283203,177.83599853515625,29076982
2015-09-28,191.9641571044922,192.21559143066406,189.4268798828125,190.6955108642578,177.1776123046875,11624639
2015-09-29,189.7240447998047,194.35284423828125,188.8325653076172,192.18130493164062,178.5580596923828,15853471
2015-09-30,194.5242919921875,197.67872619628906,191.6669921875,197.10726928710938,183.13487243652344,17292020
2015-10-01,199.770263671875,199.770263671875,196.2615203857422,197.65586853027344,183.64454650878906,8663393
2015-10-05,197.22157287597656,203.43902587890625,197.00440979003906,202.9818572998047,188.59300231933594,16015412
2015-10-06,204.73052978515625,205.8391571044922,202.46754455566406,205.2791290283203,190.72740173339844,12330294
2015-10-07,204.51336669921875,209.8507843017578,203.66761779785156,208.87930297851562,194.0723876953125,11515191
2015-10-08,209.13075256347656,209.13075256347656,202.58184814453125,203.23330688476562,188.82662963867188,10753149
2015-10-09,204.3647918701172,206.97064208984375,201.49607849121094,202.83328247070312,188.4549560546875,9327873
2015-10-12,202.9818572998047,206.09059143066406,202.9818572998047,203.83905029296875,189.38941955566406,6212395
2015-10-13,202.3075408935547,204.8791046142578,201.8160858154297,204.26193237304688,189.7823486328125,6162561
2015-10-14,204.7648162841797,206.86778259277344,204.34193420410156,206.39918518066406,191.76809692382812,8002587
2015-10-15,207.48495483398438,208.23927307128906,205.7477264404297,206.57061767578125,191.92733764648438,9048478
2015-10-16,206.75347900390625,209.10789489746094,206.57061767578125,209.10789489746094,194.2847900390625,15246935
2015-10-19,215.09677124023438,220.69705200195312,215.09677124023438,220.23989868164062,204.62765502929688,33505855
2015-10-20,220.582763671875,220.9713592529297,217.8397674560547,218.68553161621094,203.1834716796875,18091895
2015-10-21,218.41122436523438,222.8228759765625,217.8397674560547,218.29693603515625,202.82241821289062,14404450
2015-10-23,220.34275817871094,222.42286682128906,215.1310577392578,218.4455108642578,202.9604949951172,12153422
2015-10-26,219.87416076660156,220.12559509277344,215.16534423828125,215.5196533203125,200.24200439453125,10938775
2015-10-27,214.59388732910156,216.75399780273438,214.27386474609375,214.76531982421875,199.54116821289062,11601798
2015-10-28,214.15957641601562,215.98825073242188,212.5594940185547,214.17100524902344,198.98895263671875,11958727
2015-10-29,213.953857421875,216.0111083984375,213.71383666992188,215.09677124023438,199.84913635253906,13280382
2015-10-30,215.34820556640625,218.50265502929688,214.89105224609375,216.62828063964844,201.27207946777344,13366359
2015-11-02,216.92543029785156,219.78273010253906,216.05682373046875,219.39413452148438,203.8418731689453,7222044
2015-11-03,220.18275451660156,221.82855224609375,219.7255859375,221.0856475830078,205.41342163085938,11373522
2015-11-04,221.26852416992188,222.8686065673828,216.285400390625,217.451171875,202.03662109375,10033187
2015-11-05,216.92543029785156,217.38259887695312,213.2681121826172,214.09100341796875,198.91464233398438,10767454
2015-11-06,214.74246215820312,218.2397918701172,214.38816833496094,217.70262145996094,202.27024841308594,8367190
2015-11-09,213.3824005126953,220.582763671875,211.0851287841797,219.7255859375,204.1498260498047,17031699
2015-11-10,218.7541046142578,219.3255615234375,209.4507598876953,210.9251251220703,195.9731903076172,11486238
2015-11-13,209.1650390625,214.5367431640625,209.03932189941406,213.279541015625,198.1607208251953,13682323
2015-11-16,211.66802978515625,215.32534790039062,211.38229370117188,213.5652618408203,198.4261474609375,15346549
2015-11-17,214.42245483398438,214.6167449951172,211.7137451171875,212.0680389404297,197.03509521484375,8588142
2015-11-18,212.03375244140625,212.8795166015625,207.999267578125,208.46786499023438,193.6901092529297,11249222
2015-11-19,210.0450897216797,214.57102966308594,209.6679229736328,213.66812133789062,198.52174377441406,12183206
2015-11-20,213.49668884277344,217.79405212402344,211.56515502929688,216.43397521972656,201.09152221679688,11304265
2015-11-23,217.15402221679688,218.95982360839844,216.285400390625,218.01119995117188,202.55694580078125,10499517
2015-11-24,217.8397674560547,222.09141540527344,217.39402770996094,221.19993591308594,205.5196533203125,14806176
2015-11-26,221.9542694091797,226.7430877685547,221.32566833496094,225.98875427246094,209.96900939941406,23805828
2015-11-27,226.06875610351562,226.86880493164062,222.66287231445312,223.7943572998047,207.93014526367188,10891864
2015-11-30,223.66864013671875,225.0172882080078,219.96559143066406,221.0627899169922,205.39219665527344,29919205
2015-12-01,220.35418701171875,223.73721313476562,219.7255859375,220.7884979248047,205.13739013671875,12981379
2015-12-02,220.86849975585938,223.9429473876953,220.46847534179688,223.5429229736328,207.69654846191406,7573628
2015-12-03,222.84573364257812,226.0573272705078,222.66287231445312,223.37147521972656,207.53726196289062,11361395
2015-12-04,222.2514190673828,223.1428985595703,219.75987243652344,220.6856231689453,205.0417938232422,13443688
2015-12-07,220.6856231689453,222.41143798828125,217.0968780517578,217.62261962890625,202.1959228515625,14483909
2015-12-08,216.90257263183594,217.97691345214844,213.97671508789062,215.07391357421875,199.827880859375,7532164
2015-12-09,213.99957275390625,215.65679931640625,208.6621551513672,209.3593292236328,194.5183868408203,9174419
2015-12-10,210.86798095703125,218.0226287841797,210.29652404785156,217.23402404785156,201.83486938476562,18592203
2015-12-11,217.55404663085938,219.21127319335938,215.5310821533203,217.82833862304688,202.38706970214844,18155513
2015-12-14,216.6054229736328,220.23989868164062,216.23968505859375,218.31979370117188,202.84365844726562,10563900
2015-12-15,218.7541046142578,223.5429229736328,217.98834228515625,223.07432556152344,207.26116943359375,15718833
2015-12-16,223.07432556152344,225.73731994628906,222.52572631835938,223.7029266357422,207.84521484375,12097338
2015-12-17,224.02294921875,232.01193237304688,223.55435180664062,230.80043029785156,214.43959045410156,19369032
2015-12-18,229.45179748535156,230.6404266357422,226.29734802246094,226.73165893554688,210.65924072265625,16016139
2015-12-21,225.81732177734375,228.35459899902344,225.005859375,226.77737426757812,210.70172119140625,12331769
2015-12-22,226.9373779296875,229.177490234375,224.92584228515625,225.68017578125,209.68228149414062,11579277
2015-12-23,226.70880126953125,230.160400390625,226.29734802246094,229.45179748535156,213.1865692138672,12919467
2015-12-24,229.4746551513672,230.22897338867188,227.7374267578125,228.70889282226562,212.49630737304688,11901877
2015-12-28,228.72032165527344,231.7261962890625,228.5831756591797,230.96044921875,214.58824157714844,12885935
2015-12-29,230.96044921875,232.85768127441406,230.21754455566406,232.10336303710938,215.6501922607422,14913870
2015-12-30,232.01193237304688,232.24050903320312,229.04034423828125,229.61180114746094,213.33522033691406,8151610
2015-12-31,229.36036682128906,233.08627319335938,228.37745666503906,231.9204864501953,215.48025512695312,18483713
2016-01-01,230.8232879638672,232.9033966064453,230.4575653076172,232.09193420410156,215.63954162597656,5416562
2016-01-04,229.72608947753906,231.7376251220703,225.5430145263672,227.5088348388672,211.38133239746094,30170947
2016-01-05,228.65174865722656,230.86900329589844,227.89743041992188,229.7603759765625,213.47325134277344,14946239
2016-01-06,230.32040405273438,237.36077880859375,228.6746063232422,235.9435577392578,219.2181396484375,26759864
2016-01-07,233.3948516845703,234.98350524902344,230.42327880859375,231.61190795898438,215.1935272216797,19739943
2016-01-08,233.15484619140625,236.1035614013672,232.4005126953125,234.4691925048828,217.84828186035156,21313199
2016-01-11,232.2290802001953,242.4810333251953,231.09759521484375,240.37806701660156,223.33827209472656,29016443
2016-01-12,241.15525817871094,243.5325164794922,237.9779510498047,238.9722900390625,222.0321502685547,23373377
2016-01-13,240.720947265625,249.09852600097656,239.37229919433594,246.14979553222656,228.70086669921875,71802356
2016-01-14,243.17820739746094,247.09841918945312,240.7095184326172,242.67532348632812,225.47268676757812,27823189
2016-01-15,244.52685546875,249.04136657714844,243.57823181152344,245.33831787109375,227.94691467285156,28767318
2016-01-18,245.72691345214844,247.77273559570312,230.43470764160156,232.43479919433594,215.9580841064453,27254669
2016-01-19,235.21209716796875,239.96661376953125,231.8061981201172,238.54940795898438,221.63925170898438,21489315
2016-01-20,236.56072998046875,236.56072998046875,226.29734802246094,229.62322998046875,213.3458251953125,45114225
2016-01-21,232.59481811523438,234.4691925048828,223.25718688964844,224.9715576171875,209.02392578125,31768619
2016-01-22,227.22311401367188,231.09759521484375,227.22311401367188,229.53179931640625,213.26089477539062,23682648
2016-01-25,230.86900329589844,232.86911010742188,228.5831756591797,229.486083984375,213.21839904785156,13099564
2016-01-27,230.43470764160156,230.86900329589844,227.88600158691406,228.43460083007812,212.24147033691406,17251028
2016-01-28,228.811767578125,233.56629943847656,227.9202880859375,232.44622802734375,215.96871948242188,23074633
2016-01-29,232.91482543945312,237.72650146484375,232.6976776123047,236.67501831054688,219.89773559570312,19177163
2016-02-01,237.71507263183594,238.13795471191406,234.42347717285156,235.50924682617188,218.8146209716797,9918809
2016-02-02,235.50924682617188,236.08070373535156,226.41163635253906,228.84605407714844,212.62376403808594,14771279
2016-02-03,225.84017944335938,227.21168518066406,222.8686065673828,224.33152770996094,208.42922973632812,15691478
2016-02-04,225.84017944335938,228.811767578125,220.74278259277344,222.42286682128906,206.65591430664062,18203784
2016-02-05,223.8057861328125,224.4686737060547,219.75987243652344,221.93141174316406,206.1992645263672,20998404
2016-02-08,221.9771270751953,225.1087188720703,218.97125244140625,219.67987060546875,204.10736083984375,12078110
2016-02-09,217.81690979003906,221.45138549804688,217.15402221679688,218.86839294433594,203.35337829589844,19603494
2016-02-10,217.54261779785156,222.41143798828125,216.84542846679688,220.04559326171875,204.44712829589844,16883350
2016-02-11,220.09130859375,220.7999267578125,209.2678985595703,211.33657836914062,196.35548400878906,17114833
